número_da_consulta,número_do_documento,ordem_no_ranking,score
47,clueweb22-pt0000-88-17753_1,43,6.696899
47,clueweb22-pt0000-21-15277_1,44,6.6454263
47,clueweb22-pt0000-36-11394_10,45,6.6434264
47,clueweb22-pt0001-69-11354_0,46,6.631726
47,clueweb22-pt0000-40-18223_10,47,6.629818
47,clueweb22-pt0000-22-16332_5,48,6.5968943
47,clueweb22-pt0001-99-01594_3,49,6.582293
47,clueweb22-pt0001-58-01766_0,50,6.5763345
47,clueweb22-pt0000-26-08782_5,51,6.571988
47,clueweb22-pt0000-56-08068_0,52,6.569296
47,clueweb22-pt0000-28-14732_0,53,6.569296
47,clueweb22-pt0001-33-11339_65,54,6.5654254
47,clueweb22-pt0000-24-06516_0,55,6.5497375
47,clueweb22-pt0000-87-11349_26,56,6.5455356
47,clueweb22-pt0000-39-01868_7,57,6.54343
47,clueweb22-pt0000-32-19487_6,58,6.5287786
47,clueweb22-pt0001-46-14334_1,59,6.525764
47,clueweb22-pt0000-03-11102_1,60,6.519643
47,clueweb22-pt0000-30-07535_0,61,6.502559
47,clueweb22-pt0001-46-11492_4,62,6.500077
47,clueweb22-pt0000-85-06981_28,63,6.4948163
47,clueweb22-pt0001-79-17407_1,64,6.4837637
47,clueweb22-pt0001-90-10848_7,65,6.478504
47,clueweb22-pt0000-42-15998_4,66,6.444307
47,clueweb22-pt0000-26-17208_1,67,6.442387
47,clueweb22-pt0000-95-14712_0,68,6.4414005
47,clueweb22-pt0001-26-12265_1,69,6.440524
47,clueweb22-pt0001-63-13254_0,70,6.4256635
47,clueweb22-pt0001-44-05902_6,71,6.4228888
47,clueweb22-pt0000-13-20195_1,72,6.419971
47,clueweb22-pt0002-02-06294_18,73,6.418573
47,clueweb22-pt0001-48-09745_6,74,6.4051495
47,clueweb22-pt0000-86-10122_1,75,6.401262
47,clueweb22-pt0001-17-10709_92,76,6.4002886
47,clueweb22-pt0001-99-01594_7,77,6.397347
47,clueweb22-pt0001-50-13201_0,78,6.3915625
47,clueweb22-pt0000-30-11281_30,79,6.391248
47,clueweb22-pt0000-41-06042_9,80,6.3910437
47,clueweb22-pt0001-39-12898_0,81,6.3901167
47,clueweb22-pt0001-84-04348_15,82,6.383639
47,clueweb22-pt0000-94-02706_2,83,6.3534327
47,clueweb22-pt0001-84-02819_1,84,6.3527346
47,clueweb22-pt0000-19-15523_2,85,6.3505173
47,clueweb22-pt0002-03-12500_2,86,6.343114
47,clueweb22-pt0001-58-05750_0,87,6.3362656
47,clueweb22-pt0001-11-10830_0,88,6.316066
47,clueweb22-pt0001-50-01449_2,89,6.3139663
47,clueweb22-pt0001-17-10709_147,90,6.3099594
47,clueweb22-pt0000-72-04526_35,91,6.306436
47,clueweb22-pt0001-52-16342_5,92,6.2997766
47,clueweb22-pt0002-06-12105_0,93,6.29769
47,clueweb22-pt0000-43-01536_3,94,6.2882814
47,clueweb22-pt0000-46-16752_0,95,6.2853065
47,clueweb22-pt0000-10-15161_1,96,6.2812862
47,clueweb22-pt0000-79-05130_11,97,6.27154
47,clueweb22-pt0001-57-07551_4,98,6.2578864
47,clueweb22-pt0000-63-13221_2,99,6.255938
47,clueweb22-pt0000-84-01872_0,100,6.247528
49,clueweb22-pt0000-28-16486_11,1,11.8178835
49,clueweb22-pt0001-33-07732_6,2,11.4601965
49,clueweb22-pt0001-94-18137_8,3,9.843361
49,clueweb22-pt0000-59-04425_0,4,9.543494
49,clueweb22-pt0001-91-02431_13,5,9.4012785
49,clueweb22-pt0000-56-12843_2,6,9.005535
49,clueweb22-pt0000-98-17773_0,7,8.991633
49,clueweb22-pt0001-23-04090_0,8,8.802713
49,clueweb22-pt0001-61-14410_0,9,8.705304
49,clueweb22-pt0001-15-02619_0,10,8.658667
49,clueweb22-pt0002-01-15554_1,11,8.564131
49,clueweb22-pt0000-41-15325_0,12,8.5551605
49,clueweb22-pt0000-46-02423_3,13,8.496789
49,clueweb22-pt0001-03-12060_2,14,8.440713
49,clueweb22-pt0000-41-19422_0,15,8.34375
49,clueweb22-pt0000-33-15202_10,16,8.267927
49,clueweb22-pt0001-38-17485_21,17,8.209688
49,clueweb22-pt0000-80-03884_2,18,8.202668
49,clueweb22-pt0000-03-12277_0,19,8.199989
49,clueweb22-pt0000-34-05439_2,20,7.933477
49,clueweb22-pt0001-56-06874_2,21,7.92621
49,clueweb22-pt0001-84-15937_0,22,7.9139104
49,clueweb22-pt0002-03-09884_8,23,7.8852434
49,clueweb22-pt0001-02-18931_3,24,7.8757277
49,clueweb22-pt0000-88-11289_1,25,7.8044887
49,clueweb22-pt0001-40-03249_2,26,7.756622
49,clueweb22-pt0002-29-00531_2,27,7.7249656
49,clueweb22-pt0000-31-09664_8,28,7.705568
49,clueweb22-pt0001-85-16293_0,29,7.694933
49,clueweb22-pt0000-19-09827_2,30,7.6429553
49,clueweb22-pt0000-53-01562_0,31,7.637185
49,clueweb22-pt0000-46-18566_0,32,7.5672097
49,clueweb22-pt0000-79-05754_0,33,7.524629
49,clueweb22-pt0000-57-14274_0,34,7.4894705
49,clueweb22-pt0001-95-17009_24,35,7.446372
49,clueweb22-pt0001-86-00175_50,36,7.4280186
49,clueweb22-pt0000-00-18137_4,37,7.425514
49,clueweb22-pt0000-36-16404_0,38,7.4098988
49,clueweb22-pt0002-07-02471_3,39,7.3852115
49,clueweb22-pt0001-15-16977_2,40,7.374333
49,clueweb22-pt0001-64-11501_7,41,7.3684382
49,clueweb22-pt0001-94-04566_0,42,7.360544
49,clueweb22-pt0000-34-07748_0,43,7.3380995
49,clueweb22-pt0000-83-19601_3,44,7.314279
49,clueweb22-pt0000-10-03295_2,45,7.313878
49,clueweb22-pt0000-11-09033_1,46,7.303569
49,clueweb22-pt0001-83-02248_11,47,7.3022327
49,clueweb22-pt0001-31-18170_0,48,7.2888436
49,clueweb22-pt0001-98-03255_0,49,7.2457495
49,clueweb22-pt0000-48-11875_11,50,7.2197537
49,clueweb22-pt0000-61-13941_2,51,7.207423
49,clueweb22-pt0001-70-13858_10,52,7.1956763
49,clueweb22-pt0001-08-09917_0,53,7.1765966
49,clueweb22-pt0001-98-02852_4,54,7.155505
49,clueweb22-pt0001-48-14508_16,55,7.1354427
49,clueweb22-pt0001-50-13370_9,56,7.1186604
49,clueweb22-pt0000-59-05120_0,57,7.118251
49,clueweb22-pt0000-29-15229_0,58,7.108088
49,clueweb22-pt0002-22-00080_7,59,7.092819
49,clueweb22-pt0000-75-16224_12,60,7.085039
49,clueweb22-pt0000-05-01881_22,61,7.082451
49,clueweb22-pt0000-85-03739_0,62,7.0690403
49,clueweb22-pt0000-37-07280_7,63,7.0685596
49,clueweb22-pt0001-75-03096_0,64,7.05347
49,clueweb22-pt0001-81-17134_3,65,7.050224
49,clueweb22-pt0000-01-04388_7,66,7.040507
49,clueweb22-pt0000-97-02435_0,67,7.0404596
49,clueweb22-pt0000-93-17421_0,68,7.031944
49,clueweb22-pt0000-87-01932_2,69,7.030703
49,clueweb22-pt0000-24-10166_22,70,7.024075
49,clueweb22-pt0001-27-13851_21,71,7.014706
49,clueweb22-pt0001-98-08551_0,72,6.982067
49,clueweb22-pt0001-82-10850_3,73,6.9372554
49,clueweb22-pt0001-93-01368_0,74,6.9240513
49,clueweb22-pt0001-10-06607_198,75,6.9235597
49,clueweb22-pt0001-09-03878_37,76,6.9053984
49,clueweb22-pt0002-00-06719_15,77,6.8830614
49,clueweb22-pt0000-44-01265_11,78,6.882821
49,clueweb22-pt0001-80-09673_0,79,6.866857
49,clueweb22-pt0000-34-11223_1,80,6.8654532
49,clueweb22-pt0001-70-12201_7,81,6.851869
49,clueweb22-pt0001-95-14082_0,82,6.836801
49,clueweb22-pt0001-53-13676_0,83,6.823537
49,clueweb22-pt0001-50-13370_5,84,6.822052
49,clueweb22-pt0000-06-17641_0,85,6.8160233
49,clueweb22-pt0000-50-03273_1,86,6.795893
49,clueweb22-pt0000-85-05805_3,87,6.7953176
49,clueweb22-pt0000-14-06850_0,88,6.7948275
49,clueweb22-pt0001-12-10371_13,89,6.7783785
49,clueweb22-pt0000-59-04910_36,90,6.7783523
49,clueweb22-pt0000-83-05836_0,91,6.7728105
49,clueweb22-pt0001-22-17990_327,92,6.747178
49,clueweb22-pt0001-59-05140_187,93,6.7376256
49,clueweb22-pt0000-86-15890_8,94,6.714686
49,clueweb22-pt0001-11-06165_8,95,6.714205
49,clueweb22-pt0001-75-12898_1,96,6.713649
49,clueweb22-pt0000-21-06487_0,97,6.7037425
49,clueweb22-pt0000-46-16654_1,98,6.6939216
49,clueweb22-pt0001-13-02297_1,99,6.664816
49,clueweb22-pt0001-61-09915_2,100,6.659495
51,clueweb22-pt0000-28-07606_0,1,7.6878986
51,clueweb22-pt0001-75-13564_11,2,7.58455
51,clueweb22-pt0001-34-17856_6,3,7.3743606
51,clueweb22-pt0001-03-09581_0,4,7.0075407
51,clueweb22-pt0001-97-15216_0,5,6.9940634
51,clueweb22-pt0001-13-11108_0,6,6.945279
51,clueweb22-pt0001-72-18395_2,7,6.915231
51,clueweb22-pt0001-92-03522_0,8,6.8287873
51,clueweb22-pt0000-19-11746_0,9,6.804653
51,clueweb22-pt0000-46-14282_9,10,6.6687264
51,clueweb22-pt0001-62-03417_16,11,6.6177173
51,clueweb22-pt0000-63-11336_0,12,6.5301538
51,clueweb22-pt0000-84-02099_15,13,6.4444876
51,clueweb22-pt0000-47-03440_5,14,6.3764653
51,clueweb22-pt0000-03-10867_9,15,6.3193283
51,clueweb22-pt0001-07-16029_12,16,6.3152575
51,clueweb22-pt0000-60-11220_8,17,6.29371
51,clueweb22-pt0001-68-01824_0,18,6.2915735
51,clueweb22-pt0001-55-17312_0,19,6.284406
51,clueweb22-pt0001-68-07639_0,20,6.2775455
51,clueweb22-pt0000-79-17675_0,21,6.2410984
51,clueweb22-pt0000-87-03212_3,22,6.229421
51,clueweb22-pt0000-31-17980_5,23,6.208644
51,clueweb22-pt0001-13-17337_1,24,6.1754456
51,clueweb22-pt0000-79-13475_33,25,6.1460423
51,clueweb22-pt0001-62-10635_0,26,6.1395535
51,clueweb22-pt0000-31-04683_13,27,6.1288795
51,clueweb22-pt0001-09-19045_1,28,6.120307
51,clueweb22-pt0001-75-06954_2,29,6.115471
51,clueweb22-pt0000-00-10750_14,30,6.0955634
51,clueweb22-pt0000-23-16096_5,31,6.092761
51,clueweb22-pt0000-59-01797_16,32,6.0859823
51,clueweb22-pt0002-04-04062_22,33,6.0859823
51,clueweb22-pt0001-50-03833_2,34,6.0750465
51,clueweb22-pt0000-86-13460_4,35,6.0615377
51,clueweb22-pt0001-00-00454_0,36,6.051269
51,clueweb22-pt0001-33-20312_5,37,5.995776
51,clueweb22-pt0001-88-09832_2,38,5.9872465
51,clueweb22-pt0000-75-00386_1,39,5.980787
51,clueweb22-pt0001-87-06662_1,40,5.977705
51,clueweb22-pt0001-91-11056_4,41,5.9394736
51,clueweb22-pt0000-30-06067_19,42,5.937039
51,clueweb22-pt0000-83-17659_2,43,5.9307065
51,clueweb22-pt0001-72-10619_7,44,5.9260535
51,clueweb22-pt0000-25-09137_4,45,5.9225087
51,clueweb22-pt0001-65-13714_1,46,5.9184446
51,clueweb22-pt0001-56-08338_6,47,5.91723
51,clueweb22-pt0000-47-01032_2,48,5.917121
51,clueweb22-pt0001-95-17630_16,49,5.915423
51,clueweb22-pt0000-38-00903_1,50,5.895251
51,clueweb22-pt0000-76-01805_2,51,5.8736267
51,clueweb22-pt0001-88-15159_25,52,5.8723063
51,clueweb22-pt0000-03-03758_6,53,5.867082
51,clueweb22-pt0001-19-02331_5,54,5.843771
51,clueweb22-pt0001-90-03840_6,55,5.8341885
51,clueweb22-pt0000-94-06666_2,56,5.829865
51,clueweb22-pt0001-34-14700_4,57,5.8222537
51,clueweb22-pt0000-70-09083_4,58,5.819409
51,clueweb22-pt0000-12-06371_3,59,5.8157825
51,clueweb22-pt0001-24-01346_6,60,5.800897
51,clueweb22-pt0001-06-16367_5,61,5.7820377
51,clueweb22-pt0000-38-12070_6,62,5.781695
51,clueweb22-pt0000-34-05048_5,63,5.781695
51,clueweb22-pt0000-41-09852_16,64,5.7575903
51,clueweb22-pt0001-67-13732_0,65,5.753187
51,clueweb22-pt0000-84-18159_4,66,5.7506037
51,clueweb22-pt0000-66-17446_0,67,5.74024
51,clueweb22-pt0000-88-17101_10,68,5.7233405
51,clueweb22-pt0001-29-05015_11,69,5.715306
51,clueweb22-pt0001-12-12229_0,70,5.71175
51,clueweb22-pt0001-72-19969_10,71,5.711582
51,clueweb22-pt0000-90-05904_20,72,5.711441
51,clueweb22-pt0000-15-10952_0,73,5.7093616
51,clueweb22-pt0000-38-11438_8,74,5.700445
51,clueweb22-pt0000-41-09981_4,75,5.6986647
51,clueweb22-pt0000-53-05729_4,76,5.688436
51,clueweb22-pt0001-60-19214_1,77,5.6841283
51,clueweb22-pt0000-11-00220_0,78,5.67902
51,clueweb22-pt0001-42-20703_10,79,5.644882
51,clueweb22-pt0000-89-18815_0,80,5.644379
51,clueweb22-pt0001-67-14495_0,81,5.6336694
51,clueweb22-pt0001-41-19154_1,82,5.6332088
51,clueweb22-pt0001-79-13072_2,83,5.6265097
51,clueweb22-pt0000-33-16292_0,84,5.6255703
51,clueweb22-pt0001-92-16812_1,85,5.6200128
51,clueweb22-pt0000-07-11867_5,86,5.6188445
51,clueweb22-pt0000-28-17454_3,87,5.6040297
51,clueweb22-pt0001-07-16029_13,88,5.6022105
51,clueweb22-pt0001-55-01857_0,89,5.5959177
51,clueweb22-pt0001-50-04555_69,90,5.589702
51,clueweb22-pt0001-09-06348_17,91,5.5886183
51,clueweb22-pt0001-58-12357_3,92,5.587057
51,clueweb22-pt0000-22-11090_33,93,5.5864244
51,clueweb22-pt0000-71-08861_2,94,5.583171
51,clueweb22-pt0000-32-22089_2,95,5.579078
51,clueweb22-pt0001-84-03796_0,96,5.57707
51,clueweb22-pt0000-65-12710_0,97,5.5769567
51,clueweb22-pt0001-28-10463_16,98,5.574559
51,clueweb22-pt0000-47-15428_475,99,5.5683193
51,clueweb22-pt0000-81-10672_4,100,5.562901
54,clueweb22-pt0000-47-07836_0,1,8.121523
54,clueweb22-pt0000-20-09449_16,2,7.995315
54,clueweb22-pt0001-87-13295_4,3,7.9761295
54,clueweb22-pt0001-46-05303_17,4,7.9112997
54,clueweb22-pt0001-85-15120_7,5,7.6515284
54,clueweb22-pt0000-75-08119_0,6,7.5883512
54,clueweb22-pt0000-04-19719_5,7,7.561373
54,clueweb22-pt0000-05-02747_0,8,7.5397806
54,clueweb22-pt0000-19-13984_3,9,7.48661
54,clueweb22-pt0000-27-17985_0,10,7.481573
54,clueweb22-pt0000-07-03931_1,11,7.440121
54,clueweb22-pt0001-84-20339_0,12,7.312608
54,clueweb22-pt0001-84-10893_11,13,7.301912
54,clueweb22-pt0001-19-15158_0,14,7.265861
54,clueweb22-pt0001-34-16031_0,15,7.2224116
54,clueweb22-pt0001-06-12858_4,16,7.1641793
54,clueweb22-pt0000-63-02968_1,17,7.127557
54,clueweb22-pt0001-57-11757_13,18,6.966272
54,clueweb22-pt0001-02-10393_1,19,6.9586005
54,clueweb22-pt0000-94-08857_4,20,6.894418
54,clueweb22-pt0001-40-13441_6,21,6.82096
54,clueweb22-pt0000-19-13563_3,22,6.82059
54,clueweb22-pt0000-55-02859_0,23,6.813121
54,clueweb22-pt0000-71-08302_6,24,6.7705603
54,clueweb22-pt0000-24-15324_15,25,6.762945
54,clueweb22-pt0002-01-04224_4,26,6.654195
54,clueweb22-pt0000-23-17280_44,27,6.5773582
54,clueweb22-pt0000-05-01891_1,28,6.57652
54,clueweb22-pt0001-61-07991_4,29,6.5128536
54,clueweb22-pt0000-19-13984_4,30,6.5115094
54,clueweb22-pt0001-29-14631_9,31,6.4519887
54,clueweb22-pt0000-33-15202_1,32,6.44914
54,clueweb22-pt0000-23-09848_14,33,6.4171968
54,clueweb22-pt0001-46-18226_0,34,6.41356
54,clueweb22-pt0000-36-14108_0,35,6.4079432
54,clueweb22-pt0001-31-01225_1,36,6.3621387
54,clueweb22-pt0001-71-13104_0,37,6.3584857
54,clueweb22-pt0000-06-15542_0,38,6.2854414
54,clueweb22-pt0000-85-15913_2,39,6.2830286
54,clueweb22-pt0000-17-05336_10,40,6.206112
54,clueweb22-pt0001-75-09286_73,41,6.202505
54,clueweb22-pt0001-46-05303_24,42,6.1554813
54,clueweb22-pt0000-31-05463_0,43,6.124413
54,clueweb22-pt0002-01-18633_0,44,6.1048317
54,clueweb22-pt0000-75-11106_3,45,6.079926
54,clueweb22-pt0002-01-18444_7,46,6.0605836
54,clueweb22-pt0002-01-04224_0,47,6.0363135
54,clueweb22-pt0000-64-00036_79,48,6.034186
54,clueweb22-pt0000-09-10190_2,49,6.026793
54,clueweb22-pt0000-25-18252_2,50,6.0088487
54,clueweb22-pt0001-48-11769_77,51,5.9635606
54,clueweb22-pt0001-68-17383_9,52,5.942449
54,clueweb22-pt0000-63-18429_9,53,5.9324565
54,clueweb22-pt0000-50-10164_0,54,5.9246902
54,clueweb22-pt0000-30-07661_0,55,5.9103146
54,clueweb22-pt0001-97-07011_23,56,5.906057
54,clueweb22-pt0000-81-04691_2,57,5.903106
54,clueweb22-pt0000-31-18000_56,58,5.895681
54,clueweb22-pt0000-12-15985_1,59,5.894802
54,clueweb22-pt0001-28-10580_1,60,5.8688173
54,clueweb22-pt0000-25-15801_11,61,5.8598475
54,clueweb22-pt0000-97-05769_5,62,5.8594003
54,clueweb22-pt0001-95-07491_1,63,5.857282
54,clueweb22-pt0002-06-11698_4,64,5.8510895
54,clueweb22-pt0000-04-19719_1,65,5.848375
54,clueweb22-pt0001-94-14101_1,66,5.839449
54,clueweb22-pt0001-98-06210_1,67,5.8312407
54,clueweb22-pt0001-14-11733_1,68,5.8274627
54,clueweb22-pt0000-63-18637_0,69,5.824127
54,clueweb22-pt0000-57-16885_0,70,5.767658
54,clueweb22-pt0000-23-09355_1,71,5.7670317
54,clueweb22-pt0000-95-03062_1,72,5.76344
54,clueweb22-pt0000-11-07065_2,73,5.7486367
54,clueweb22-pt0000-96-07278_15,74,5.729241
54,clueweb22-pt0002-37-01104_2,75,5.7284627
54,clueweb22-pt0000-47-17463_2,76,5.7159595
54,clueweb22-pt0001-97-07011_21,77,5.685866
54,clueweb22-pt0000-95-02570_3,78,5.6558204
54,clueweb22-pt0000-09-13528_1,79,5.655802
54,clueweb22-pt0000-20-13899_2,80,5.6146636
54,clueweb22-pt0000-82-09660_2,81,5.5990925
54,clueweb22-pt0001-96-17543_0,82,5.592477
54,clueweb22-pt0001-61-15089_1,83,5.58487
54,clueweb22-pt0001-79-01867_2,84,5.558934
54,clueweb22-pt0001-34-11927_4,85,5.5587754
54,clueweb22-pt0000-45-00944_12,86,5.5353823
54,clueweb22-pt0000-48-11093_3,87,5.524798
54,clueweb22-pt0000-87-15151_4,88,5.506462
54,clueweb22-pt0000-23-15145_2,89,5.5020323
54,clueweb22-pt0000-04-18652_6,90,5.492287
54,clueweb22-pt0001-25-09695_4,91,5.4896083
54,clueweb22-pt0001-95-13820_2,92,5.466832
54,clueweb22-pt0001-56-15400_12,93,5.4450665
54,clueweb22-pt0001-77-01947_0,94,5.442877
54,clueweb22-pt0001-32-00135_0,95,5.43258
54,clueweb22-pt0001-25-10682_0,96,5.411278
54,clueweb22-pt0001-75-04382_1,97,5.404555
54,clueweb22-pt0000-02-11550_0,98,5.3946533
54,clueweb22-pt0000-69-05954_7,99,5.3711643
54,clueweb22-pt0000-19-02783_2,100,5.348201
60,clueweb22-pt0001-42-17943_0,1,16.987782
60,clueweb22-pt0001-21-18586_14,2,14.109328
60,clueweb22-pt0001-33-16109_17,3,13.737208
60,clueweb22-pt0000-17-11245_6,4,12.044643
60,clueweb22-pt0001-41-13602_4,5,11.979195
60,clueweb22-pt0001-14-06977_13,6,11.943965
60,clueweb22-pt0000-79-06542_2,7,11.923881
60,clueweb22-pt0001-75-02238_21,8,11.791428
60,clueweb22-pt0001-82-04913_0,9,11.759442
60,clueweb22-pt0000-94-10695_18,10,11.7409
60,clueweb22-pt0000-45-00210_0,11,11.670973
60,clueweb22-pt0000-43-06744_3,12,11.607909
60,clueweb22-pt0000-35-16687_21,13,11.601556
60,clueweb22-pt0000-94-04689_8,14,11.533296
60,clueweb22-pt0002-02-11780_5,15,11.524719
60,clueweb22-pt0001-58-04920_0,16,11.510555
60,clueweb22-pt0000-91-14843_1,17,11.507582
60,clueweb22-pt0000-33-21731_9,18,11.449147
60,clueweb22-pt0000-70-16892_2,19,11.424274
60,clueweb22-pt0001-47-11709_2,20,11.327869
60,clueweb22-pt0001-75-11757_2,21,11.294926
60,clueweb22-pt0000-62-06312_1,22,11.227858
60,clueweb22-pt0000-59-13799_6,23,11.19163
60,clueweb22-pt0001-06-05099_4,24,11.051159
60,clueweb22-pt0001-95-06846_1,25,11.025738
60,clueweb22-pt0000-89-14773_1,26,10.9198065
60,clueweb22-pt0000-72-08674_7,27,10.86431
60,clueweb22-pt0001-42-04220_0,28,10.862168
60,clueweb22-pt0001-85-12747_1,29,10.845192
60,clueweb22-pt0000-04-12308_0,30,10.792298
60,clueweb22-pt0000-72-08674_12,31,10.713197
60,clueweb22-pt0001-15-15486_6,32,10.636819
60,clueweb22-pt0002-05-03504_0,33,10.62916
60,clueweb22-pt0001-31-18973_5,34,10.6074505
60,clueweb22-pt0001-79-15316_32,35,10.582248
60,clueweb22-pt0001-38-11737_9,36,10.528279
60,clueweb22-pt0000-96-20166_7,37,10.498396
60,clueweb22-pt0001-90-17962_8,38,10.463224
60,clueweb22-pt0001-28-01595_5,39,10.445576
60,clueweb22-pt0000-79-07941_2,40,10.444513
60,clueweb22-pt0001-02-00184_4,41,10.358632
60,clueweb22-pt0002-29-00266_2,42,10.263168
60,clueweb22-pt0002-00-09316_0,43,10.23863
60,clueweb22-pt0001-57-14302_0,44,10.23494
60,clueweb22-pt0000-62-14563_8,45,10.193203
60,clueweb22-pt0001-58-13839_5,46,10.184278
60,clueweb22-pt0000-74-00865_6,47,10.179066
60,clueweb22-pt0000-00-02286_2,48,10.176191
60,clueweb22-pt0002-08-00360_7,49,10.064709
60,clueweb22-pt0002-06-05974_0,50,9.9835005
60,clueweb22-pt0000-94-17939_1,51,9.914208
60,clueweb22-pt0001-97-00578_21,52,9.911721
60,clueweb22-pt0000-70-12195_7,53,9.909208
60,clueweb22-pt0000-73-13389_0,54,9.904372
60,clueweb22-pt0000-71-06255_3,55,9.892664
60,clueweb22-pt0001-32-12253_2,56,9.89237
60,clueweb22-pt0000-86-19106_7,57,9.881248
60,clueweb22-pt0001-56-02030_21,58,9.877933
60,clueweb22-pt0001-85-19522_1,59,9.870737
60,clueweb22-pt0001-65-17934_3,60,9.859879
60,clueweb22-pt0001-23-13442_1,61,9.842563
60,clueweb22-pt0001-11-10805_1,62,9.824725
60,clueweb22-pt0001-95-12703_8,63,9.766399
60,clueweb22-pt0000-31-14186_5,64,9.762988
60,clueweb22-pt0000-96-13308_1,65,9.70296
60,clueweb22-pt0001-32-16027_5,66,9.672765
60,clueweb22-pt0001-83-09296_0,67,9.6040125
60,clueweb22-pt0000-65-06079_3,68,9.594302
60,clueweb22-pt0001-87-12254_21,69,9.576968
60,clueweb22-pt0001-64-02563_0,70,9.572891
60,clueweb22-pt0000-30-11462_0,71,9.568087
60,clueweb22-pt0001-44-02801_0,72,9.544061
60,clueweb22-pt0001-90-02978_4,73,9.544061
60,clueweb22-pt0001-96-13179_0,74,9.541924
60,clueweb22-pt0000-08-16467_2,75,9.539668
60,clueweb22-pt0001-29-06410_2,76,9.510312
60,clueweb22-pt0001-72-16384_0,77,9.506693
60,clueweb22-pt0000-80-12278_4,78,9.503943
60,clueweb22-pt0000-56-16794_0,79,9.497035
60,clueweb22-pt0001-17-02085_0,80,9.489524
60,clueweb22-pt0001-94-18215_7,81,9.482674
60,clueweb22-pt0001-45-16930_57,82,9.47838
60,clueweb22-pt0001-25-03036_1,83,9.477464
60,clueweb22-pt0002-04-12236_6,84,9.474288
60,clueweb22-pt0000-81-15190_43,85,9.470292
60,clueweb22-pt0000-24-02592_2,86,9.446877
60,clueweb22-pt0001-72-17884_0,87,9.444779
60,clueweb22-pt0000-75-10872_1,88,9.442585
60,clueweb22-pt0001-13-00861_8,89,9.408161
60,clueweb22-pt0001-61-15350_2,90,9.392621
60,clueweb22-pt0002-36-00472_4,91,9.389468
60,clueweb22-pt0001-99-12648_7,92,9.385216
60,clueweb22-pt0000-29-16681_0,93,9.382878
60,clueweb22-pt0001-48-12848_18,94,9.369404
60,clueweb22-pt0000-09-01854_2,95,9.359072
60,clueweb22-pt0000-75-03150_1,96,9.357125
60,clueweb22-pt0001-87-14410_4,97,9.346966
60,clueweb22-pt0002-02-04586_2,98,9.330166
60,clueweb22-pt0001-59-14143_3,99,9.327311
60,clueweb22-pt0001-19-06946_2,100,9.292813
62,clueweb22-pt0000-92-05913_4,1,12.257624
62,clueweb22-pt0000-85-06810_10,2,10.157479
62,clueweb22-pt0000-50-10275_16,3,9.873174
62,clueweb22-pt0000-03-18848_0,4,9.597752
62,clueweb22-pt0001-08-01185_20,5,9.555478
62,clueweb22-pt0000-74-04334_23,6,9.504143
62,clueweb22-pt0000-67-07563_2,7,9.418348
62,clueweb22-pt0000-04-07695_15,8,9.226572
62,clueweb22-pt0001-99-08599_50,9,9.226477
62,clueweb22-pt0001-78-02433_1,10,9.171106
62,clueweb22-pt0001-29-15475_6,11,9.147788
62,clueweb22-pt0001-19-21336_11,12,9.137376
62,clueweb22-pt0000-39-03132_5,13,8.825343
62,clueweb22-pt0000-62-18091_469,14,8.553632
62,clueweb22-pt0000-08-14748_0,15,8.51994
62,clueweb22-pt0000-68-18652_3,16,8.403777
62,clueweb22-pt0000-33-02602_3,17,8.260568
62,clueweb22-pt0000-33-04375_1,18,8.229002
62,clueweb22-pt0000-74-10229_2,19,8.214711
62,clueweb22-pt0000-18-11750_7,20,8.213903
62,clueweb22-pt0000-41-11343_3,21,8.213095
62,clueweb22-pt0001-85-07147_51,22,8.156552
62,clueweb22-pt0001-05-09576_2,23,8.108351
62,clueweb22-pt0000-88-00973_11,24,8.058784
62,clueweb22-pt0000-02-15547_3,25,8.044597
62,clueweb22-pt0000-78-06882_20,26,8.026915
62,clueweb22-pt0001-33-08367_13,27,8.01431
62,clueweb22-pt0000-80-08990_3,28,7.964987
62,clueweb22-pt0000-21-18843_12,29,7.930608
62,clueweb22-pt0001-46-14711_5,30,7.9204216
62,clueweb22-pt0001-16-08762_7,31,7.9076624
62,clueweb22-pt0001-41-14139_1,32,7.8971314
62,clueweb22-pt0001-48-12167_55,33,7.8821244
62,clueweb22-pt0000-73-11134_0,34,7.855814
62,clueweb22-pt0000-26-16798_14,35,7.8122644
62,clueweb22-pt0001-86-00032_8,36,7.7724137
62,clueweb22-pt0001-77-12241_0,37,7.762399
62,clueweb22-pt0000-21-18816_8,38,7.727223
62,clueweb22-pt0000-69-04057_11,39,7.692284
62,clueweb22-pt0001-85-04272_80,40,7.647967
62,clueweb22-pt0001-39-20403_120,41,7.6276803
62,clueweb22-pt0000-62-10686_6,42,7.6025357
62,clueweb22-pt0001-73-17203_2,43,7.566512
62,clueweb22-pt0000-08-05361_0,44,7.5180387
62,clueweb22-pt0001-20-07653_1,45,7.5144734
62,clueweb22-pt0002-01-08261_198,46,7.5079665
62,clueweb22-pt0001-87-09049_9,47,7.498083
62,clueweb22-pt0000-65-01372_19,48,7.48785
62,clueweb22-pt0000-29-04864_25,49,7.442589
62,clueweb22-pt0001-20-12409_0,50,7.4408555
62,clueweb22-pt0001-57-12350_5,51,7.414264
62,clueweb22-pt0000-89-05495_5,52,7.4033976
