número_da_consulta,número_do_documento,ordem_no_ranking,score
47,clueweb22-pt0001-55-16180_5,81,5.5605
47,clueweb22-pt0000-64-06995_2,82,5.5510807
47,clueweb22-pt0001-63-13254_0,83,5.5510807
47,clueweb22-pt0000-49-02912_127,84,5.546611
47,clueweb22-pt0000-87-06815_1,85,5.5275874
47,clueweb22-pt0000-65-10234_1,86,5.523291
47,clueweb22-pt0001-64-15699_2,87,5.481492
47,clueweb22-pt0000-79-05130_11,88,5.462452
47,clueweb22-pt0001-33-11339_65,89,5.462452
47,clueweb22-pt0000-40-18223_10,90,5.4607706
47,clueweb22-pt0001-32-02135_3,91,5.457054
47,clueweb22-pt0000-13-20195_1,92,5.4463997
47,clueweb22-pt0000-91-07540_5,93,5.438363
47,clueweb22-pt0000-36-11394_10,94,5.4357233
47,clueweb22-pt0000-74-01534_0,95,5.4357233
47,clueweb22-pt0001-84-04348_15,96,5.4357233
47,clueweb22-pt0001-34-16988_0,97,5.4357233
47,clueweb22-pt0001-55-15373_6,98,5.4357233
47,clueweb22-pt0001-77-05048_4,99,5.4062204
47,clueweb22-pt0001-72-10619_7,100,5.394632
49,clueweb22-pt0000-28-16486_11,1,8.3148985
49,clueweb22-pt0001-66-08153_6,2,8.225169
49,clueweb22-pt0001-33-07732_6,3,8.000018
49,clueweb22-pt0001-01-10916_6,4,7.9445915
49,clueweb22-pt0000-06-02615_4,5,7.708942
49,clueweb22-pt0001-42-12284_0,6,7.4841127
49,clueweb22-pt0001-64-18450_0,7,7.448183
49,clueweb22-pt0001-94-18137_8,8,7.2562428
49,clueweb22-pt0001-13-02297_1,9,7.232481
49,clueweb22-pt0001-02-06486_0,10,7.212438
49,clueweb22-pt0001-41-01622_0,11,7.1543765
49,clueweb22-pt0000-02-19224_5,12,7.140597
49,clueweb22-pt0001-80-09673_0,13,7.086374
49,clueweb22-pt0000-03-07587_34,14,7.054769
49,clueweb22-pt0000-69-18886_0,15,7.04751
49,clueweb22-pt0000-80-03884_2,16,6.9975996
49,clueweb22-pt0001-22-07798_5,17,6.9210215
49,clueweb22-pt0001-50-13370_5,18,6.901184
49,clueweb22-pt0000-77-01900_6,19,6.886033
49,clueweb22-pt0001-83-14217_7,20,6.8706417
49,clueweb22-pt0000-69-01407_0,21,6.8658824
49,clueweb22-pt0001-50-13370_9,22,6.8483734
49,clueweb22-pt0000-47-05257_11,23,6.811246
49,clueweb22-pt0001-58-11734_5,24,6.811181
49,clueweb22-pt0001-08-05484_3,25,6.79737
49,clueweb22-pt0000-97-17886_3,26,6.7722178
49,clueweb22-pt0001-58-01247_5,27,6.7329235
49,clueweb22-pt0000-88-14565_5,28,6.71576
49,clueweb22-pt0000-87-01469_2,29,6.714689
49,clueweb22-pt0000-73-20219_5,30,6.696673
49,clueweb22-pt0000-41-15325_0,31,6.635953
49,clueweb22-pt0002-01-15554_1,32,6.619666
49,clueweb22-pt0001-03-03723_0,33,6.619566
49,clueweb22-pt0001-40-00797_0,34,6.574549
49,clueweb22-pt0000-34-05439_2,35,6.565817
49,clueweb22-pt0001-43-00979_0,36,6.565817
49,clueweb22-pt0000-59-05120_0,37,6.5546517
49,clueweb22-pt0000-47-11721_0,38,6.5546517
49,clueweb22-pt0001-97-01583_2,39,6.554346
49,clueweb22-pt0001-91-02431_13,40,6.533879
49,clueweb22-pt0000-44-15137_5,41,6.5169606
49,clueweb22-pt0000-76-14992_1,42,6.5048923
49,clueweb22-pt0000-60-09571_5,43,6.4857874
49,clueweb22-pt0001-83-02248_0,44,6.4611936
49,clueweb22-pt0001-13-09623_0,45,6.46015
49,clueweb22-pt0002-29-00531_2,46,6.4476233
49,clueweb22-pt0000-21-12486_7,47,6.396875
49,clueweb22-pt0001-24-05718_5,48,6.382779
49,clueweb22-pt0001-80-10425_3,49,6.376682
49,clueweb22-pt0001-34-11657_5,50,6.351032
49,clueweb22-pt0000-04-04674_0,51,6.3235407
49,clueweb22-pt0001-09-12271_0,52,6.320299
49,clueweb22-pt0000-33-15202_10,53,6.3154655
49,clueweb22-pt0000-77-12339_5,54,6.3117857
49,clueweb22-pt0000-26-11622_0,55,6.311222
49,clueweb22-pt0001-84-05425_27,56,6.311222
49,clueweb22-pt0000-35-04843_20,57,6.3081822
49,clueweb22-pt0001-93-01368_0,58,6.3081822
49,clueweb22-pt0000-24-08154_8,59,6.3063035
49,clueweb22-pt0000-59-04425_0,60,6.2764235
49,clueweb22-pt0001-73-07133_5,61,6.269829
49,clueweb22-pt0001-17-02811_2,62,6.269829
49,clueweb22-pt0001-54-05823_0,63,6.23489
49,clueweb22-pt0000-39-02930_0,64,6.2205873
49,clueweb22-pt0000-97-17886_6,65,6.2205873
49,clueweb22-pt0001-80-09817_6,66,6.1810274
49,clueweb22-pt0001-66-12172_2,67,6.170291
49,clueweb22-pt0000-75-15995_5,68,6.1605577
49,clueweb22-pt0000-00-18137_4,69,6.1475654
49,clueweb22-pt0000-56-12843_2,70,6.1475654
49,clueweb22-pt0000-36-17990_2,71,6.126173
49,clueweb22-pt0001-23-11563_0,72,6.1034236
49,clueweb22-pt0000-23-21007_3,73,6.097081
49,clueweb22-pt0000-57-08784_1,74,6.097081
49,clueweb22-pt0000-36-15012_1,75,6.0890293
49,clueweb22-pt0001-87-06360_10,76,6.087674
49,clueweb22-pt0000-62-10960_0,77,6.0673723
49,clueweb22-pt0001-87-01733_4,78,6.0380926
49,clueweb22-pt0000-86-02554_2,79,6.0134783
49,clueweb22-pt0001-41-07787_5,80,6.003821
49,clueweb22-pt0002-06-11200_24,81,6.000928
49,clueweb22-pt0000-52-04101_15,82,5.9987745
49,clueweb22-pt0000-52-04101_32,83,5.9987745
49,clueweb22-pt0001-88-07247_2,84,5.9974737
49,clueweb22-pt0001-17-06861_17,85,5.9920235
49,clueweb22-pt0000-96-06626_2,86,5.9877734
49,clueweb22-pt0000-65-11284_0,87,5.9840555
49,clueweb22-pt0001-07-08236_0,88,5.9840555
49,clueweb22-pt0001-75-01615_2,89,5.9679365
49,clueweb22-pt0001-17-00813_4,90,5.966237
49,clueweb22-pt0001-44-21234_3,91,5.965374
49,clueweb22-pt0000-29-11879_8,92,5.953229
49,clueweb22-pt0000-39-20447_1,93,5.9483485
49,clueweb22-pt0000-55-08477_3,94,5.9454145
49,clueweb22-pt0000-12-20230_2,95,5.9374866
49,clueweb22-pt0001-83-13840_492,96,5.9372377
49,clueweb22-pt0001-03-06393_26,97,5.9372377
49,clueweb22-pt0000-46-00730_2,98,5.9289136
49,clueweb22-pt0000-07-02492_1,99,5.9245925
49,clueweb22-pt0001-12-13346_3,100,5.9245925
51,clueweb22-pt0001-03-09581_0,1,6.5929985
51,clueweb22-pt0001-92-03522_0,2,6.5286636
51,clueweb22-pt0001-00-00454_0,3,6.443289
51,clueweb22-pt0000-59-01797_16,4,6.300215
51,clueweb22-pt0002-04-04062_22,5,6.300215
51,clueweb22-pt0000-62-18578_1,6,6.2896
51,clueweb22-pt0000-57-09372_7,7,6.2647343
51,clueweb22-pt0000-24-12920_0,8,6.2514296
51,clueweb22-pt0001-63-05916_0,9,6.1766887
51,clueweb22-pt0000-28-07606_0,10,6.129773
51,clueweb22-pt0001-55-17312_0,11,6.10084
51,clueweb22-pt0001-62-10150_6,12,6.0742784
51,clueweb22-pt0000-84-02099_15,13,6.063595
51,clueweb22-pt0001-75-13564_11,14,6.020231
51,clueweb22-pt0001-34-17856_6,15,6.000761
51,clueweb22-pt0002-07-10907_1,16,5.9606843
51,clueweb22-pt0001-65-13714_1,17,5.9432473
51,clueweb22-pt0000-41-09981_4,18,5.9126616
51,clueweb22-pt0000-38-11438_8,19,5.9126616
51,clueweb22-pt0000-63-11336_0,20,5.901305
51,clueweb22-pt0000-31-04670_0,21,5.8825917
51,clueweb22-pt0000-05-14381_0,22,5.866214
51,clueweb22-pt0000-87-03212_3,23,5.865424
51,clueweb22-pt0000-38-12070_6,24,5.838952
51,clueweb22-pt0001-67-14495_0,25,5.8060923
51,clueweb22-pt0000-32-12578_1,26,5.800588
51,clueweb22-pt0000-34-05048_5,27,5.768838
51,clueweb22-pt0001-91-11056_4,28,5.768838
51,clueweb22-pt0000-60-17491_0,29,5.765912
51,clueweb22-pt0000-84-18159_4,30,5.7631474
51,clueweb22-pt0001-26-05378_0,31,5.726371
51,clueweb22-pt0000-03-10867_9,32,5.7003527
51,clueweb22-pt0001-40-02747_0,33,5.6913157
51,clueweb22-pt0000-19-11746_0,34,5.6851373
51,clueweb22-pt0001-15-11390_0,35,5.6809893
51,clueweb22-pt0000-91-19738_2,36,5.6704254
51,clueweb22-pt0000-79-13475_33,37,5.6242127
51,clueweb22-pt0001-07-16029_12,38,5.59096
51,clueweb22-pt0000-65-17917_3,39,5.58685
51,clueweb22-pt0000-84-04591_12,40,5.5637827
51,clueweb22-pt0000-30-06067_19,41,5.5172596
51,clueweb22-pt0000-28-18507_3,42,5.4910665
51,clueweb22-pt0000-04-06417_0,43,5.488777
51,clueweb22-pt0001-68-07639_0,44,5.4766226
51,clueweb22-pt0001-84-03796_0,45,5.473326
51,clueweb22-pt0000-31-17980_5,46,5.4699388
51,clueweb22-pt0001-24-01346_6,47,5.460892
51,clueweb22-pt0000-68-21141_3,48,5.4556694
51,clueweb22-pt0001-71-00245_3,49,5.4488354
51,clueweb22-pt0001-39-18770_1,50,5.4427514
51,clueweb22-pt0001-40-07147_2,51,5.43336
51,clueweb22-pt0001-96-15514_3,52,5.407776
51,clueweb22-pt0001-13-11108_0,53,5.4059067
51,clueweb22-pt0000-11-07677_1,54,5.4038124
51,clueweb22-pt0001-39-19049_5,55,5.4036393
51,clueweb22-pt0002-06-03670_8,56,5.3991528
51,clueweb22-pt0000-88-17101_10,57,5.3849897
51,clueweb22-pt0000-79-17675_0,58,5.3849826
51,clueweb22-pt0001-56-08338_6,59,5.3800097
51,clueweb22-pt0000-80-05813_1,60,5.3642545
51,clueweb22-pt0001-72-10619_7,61,5.337163
51,clueweb22-pt0000-48-05217_6,62,5.3301625
51,clueweb22-pt0000-33-11485_9,63,5.325619
51,clueweb22-pt0000-69-02861_0,64,5.3106346
51,clueweb22-pt0000-25-10288_2,65,5.3100033
51,clueweb22-pt0001-19-02331_5,66,5.3100033
51,clueweb22-pt0001-14-03494_15,67,5.307468
51,clueweb22-pt0000-46-14282_9,68,5.30671
51,clueweb22-pt0002-24-01279_0,69,5.2746363
51,clueweb22-pt0001-09-19045_1,70,5.269842
51,clueweb22-pt0001-43-15692_1,71,5.269842
51,clueweb22-pt0001-37-06201_9,72,5.2666445
51,clueweb22-pt0001-19-06275_10,73,5.2601867
51,clueweb22-pt0001-07-16029_13,74,5.24098
51,clueweb22-pt0000-03-00764_3,75,5.2324023
51,clueweb22-pt0000-07-11867_5,76,5.222044
51,clueweb22-pt0000-84-04211_5,77,5.222044
51,clueweb22-pt0000-75-00386_1,78,5.222044
51,clueweb22-pt0001-34-14700_4,79,5.2208443
51,clueweb22-pt0000-70-09083_4,80,5.216545
51,clueweb22-pt0001-70-15584_5,81,5.211852
51,clueweb22-pt0001-95-17630_16,82,5.200075
51,clueweb22-pt0001-21-02961_1,83,5.197405
51,clueweb22-pt0001-79-13072_2,84,5.197405
51,clueweb22-pt0000-33-04977_2,85,5.1787443
51,clueweb22-pt0000-81-10672_4,86,5.168637
51,clueweb22-pt0000-75-16356_1,87,5.16264
51,clueweb22-pt0000-76-01805_2,88,5.161495
51,clueweb22-pt0000-66-00493_10,89,5.158169
51,clueweb22-pt0001-76-14503_11,90,5.158169
51,clueweb22-pt0001-72-19008_0,91,5.157568
51,clueweb22-pt0001-41-19154_7,92,5.1491156
51,clueweb22-pt0001-93-02421_7,93,5.136054
51,clueweb22-pt0001-83-15093_2,94,5.1314993
51,clueweb22-pt0000-92-16636_0,95,5.1186805
51,clueweb22-pt0001-01-15013_0,96,5.118399
51,clueweb22-pt0001-72-19969_10,97,5.1087914
51,clueweb22-pt0001-19-07808_6,98,5.1087914
51,clueweb22-pt0000-20-13976_11,99,5.1016626
51,clueweb22-pt0001-44-19223_5,100,5.097642
54,clueweb22-pt0000-96-07278_15,1,6.9819455
54,clueweb22-pt0000-20-09449_16,2,6.959629
54,clueweb22-pt0001-85-15120_7,3,6.743818
54,clueweb22-pt0001-06-12858_4,4,6.7075777
54,clueweb22-pt0001-61-15089_1,5,6.5378456
54,clueweb22-pt0000-63-02968_1,6,6.452103
54,clueweb22-pt0000-87-15151_4,7,6.4402747
54,clueweb22-pt0000-47-07836_0,8,6.41842
54,clueweb22-pt0000-27-17985_0,9,6.380922
54,clueweb22-pt0000-55-02859_0,10,6.3682046
54,clueweb22-pt0000-05-02747_0,11,6.33705
54,clueweb22-pt0000-19-13984_3,12,6.315628
54,clueweb22-pt0000-49-20463_1,13,6.2710114
54,clueweb22-pt0001-42-02405_40,14,6.2529807
54,clueweb22-pt0000-19-13563_3,15,6.2341275
54,clueweb22-pt0001-34-11927_4,16,6.214408
54,clueweb22-pt0001-57-00637_4,17,6.197218
54,clueweb22-pt0000-75-08119_0,18,6.1939716
54,clueweb22-pt0001-87-13295_4,19,6.1939716
54,clueweb22-pt0001-19-15158_0,20,6.158392
54,clueweb22-pt0001-42-02405_17,21,6.107383
54,clueweb22-pt0001-46-05303_17,22,6.089534
54,clueweb22-pt0000-87-14633_2,23,6.0821824
54,clueweb22-pt0001-32-00135_4,24,6.043028
54,clueweb22-pt0000-20-09449_9,25,6.0356536
54,clueweb22-pt0000-92-14820_10,26,6.0105658
54,clueweb22-pt0000-87-15151_0,27,5.995638
54,clueweb22-pt0002-01-18633_0,28,5.995638
54,clueweb22-pt0000-07-03931_1,29,5.9489846
54,clueweb22-pt0001-14-11733_1,30,5.9055977
54,clueweb22-pt0001-51-13333_1,31,5.9055977
54,clueweb22-pt0000-19-13984_4,32,5.9030523
54,clueweb22-pt0001-75-09286_73,33,5.9030523
54,clueweb22-pt0000-04-19719_5,34,5.901145
54,clueweb22-pt0001-84-10893_11,35,5.8863564
54,clueweb22-pt0000-94-08857_4,36,5.8528533
54,clueweb22-pt0001-34-16031_0,37,5.8528533
54,clueweb22-pt0001-52-03053_0,38,5.8459086
54,clueweb22-pt0001-92-05680_0,39,5.8010426
54,clueweb22-pt0000-63-18637_0,40,5.7839923
54,clueweb22-pt0001-03-04574_1,41,5.7839923
54,clueweb22-pt0001-40-13441_6,42,5.7530417
54,clueweb22-pt0000-64-21123_2,43,5.750141
54,clueweb22-pt0000-63-02968_3,44,5.750141
54,clueweb22-pt0000-63-12166_0,45,5.750141
54,clueweb22-pt0002-01-18444_7,46,5.750141
54,clueweb22-pt0001-75-15184_4,47,5.7233734
54,clueweb22-pt0000-20-11514_1,48,5.700125
54,clueweb22-pt0002-44-00406_2,49,5.6919537
54,clueweb22-pt0000-83-15843_7,50,5.664012
54,clueweb22-pt0001-42-02405_32,51,5.664012
54,clueweb22-pt0001-97-07011_23,52,5.664012
54,clueweb22-pt0001-98-15705_0,53,5.664012
54,clueweb22-pt0000-45-00944_12,54,5.646953
54,clueweb22-pt0000-87-20297_1,55,5.625807
54,clueweb22-pt0001-79-01867_0,56,5.625807
54,clueweb22-pt0001-07-07196_400,57,5.625807
54,clueweb22-pt0000-95-02570_3,58,5.6106925
54,clueweb22-pt0001-57-11757_13,59,5.6106925
54,clueweb22-pt0001-04-19287_7,60,5.6058693
54,clueweb22-pt0000-12-15985_1,61,5.548908
54,clueweb22-pt0000-29-17843_3,62,5.548908
54,clueweb22-pt0001-97-07011_21,63,5.548908
54,clueweb22-pt0000-98-18445_3,64,5.544711
54,clueweb22-pt0001-04-04768_7,65,5.53955
54,clueweb22-pt0000-23-15145_2,66,5.5042324
54,clueweb22-pt0001-67-07338_220,67,5.5042324
54,clueweb22-pt0001-30-01846_11,68,5.477847
54,clueweb22-pt0000-47-17463_2,69,5.470189
54,clueweb22-pt0000-65-03464_3,70,5.470189
54,clueweb22-pt0000-85-15913_2,71,5.470189
54,clueweb22-pt0001-02-10393_1,72,5.4671764
54,clueweb22-pt0001-46-18226_0,73,5.432437
54,clueweb22-pt0000-05-01891_1,74,5.402544
54,clueweb22-pt0001-46-05303_24,75,5.402544
54,clueweb22-pt0000-63-18429_9,76,5.402544
54,clueweb22-pt0000-23-17280_33,77,5.402544
54,clueweb22-pt0000-23-17280_44,78,5.402544
54,clueweb22-pt0000-24-15324_15,79,5.402544
54,clueweb22-pt0001-01-09149_3,80,5.402544
54,clueweb22-pt0002-01-04224_4,81,5.402544
54,clueweb22-pt0000-06-15542_0,82,5.387938
54,clueweb22-pt0001-22-20845_2,83,5.387938
54,clueweb22-pt0001-42-08460_3,84,5.343839
54,clueweb22-pt0000-05-01891_0,85,5.336551
54,clueweb22-pt0000-69-05954_7,86,5.336551
54,clueweb22-pt0000-23-17280_24,87,5.336551
54,clueweb22-pt0001-84-20339_0,88,5.336551
54,clueweb22-pt0001-34-10546_0,89,5.336551
54,clueweb22-pt0001-22-20845_8,90,5.336551
54,clueweb22-pt0001-91-05141_2,91,5.336551
54,clueweb22-pt0001-96-05181_0,92,5.336551
54,clueweb22-pt0001-66-10723_84,93,5.302938
54,clueweb22-pt0000-53-12717_3,94,5.302799
54,clueweb22-pt0001-29-04192_1,95,5.3006153
54,clueweb22-pt0001-34-05572_5,96,5.3006153
54,clueweb22-pt0001-19-00714_2,97,5.293548
54,clueweb22-pt0000-57-16885_0,98,5.272151
54,clueweb22-pt0001-09-03712_25,99,5.272151
54,clueweb22-pt0000-96-07278_96,100,5.272151
60,clueweb22-pt0001-42-17943_0,1,12.8278885
60,clueweb22-pt0001-21-18586_14,2,10.902357
60,clueweb22-pt0001-33-16109_17,3,10.736837
60,clueweb22-pt0000-62-06312_1,4,10.426859
60,clueweb22-pt0000-56-16794_0,5,9.985978
60,clueweb22-pt0000-94-10695_18,6,9.889461
60,clueweb22-pt0000-48-13864_0,7,9.882647
60,clueweb22-pt0001-25-03036_1,8,9.777018
60,clueweb22-pt0000-17-11245_6,9,9.725853
60,clueweb22-pt0000-57-00277_4,10,9.222531
60,clueweb22-pt0001-14-06977_13,11,9.214052
60,clueweb22-pt0001-58-04920_0,12,9.212553
60,clueweb22-pt0001-75-11757_2,13,9.194156
60,clueweb22-pt0000-96-20166_7,14,9.160797
60,clueweb22-pt0002-03-12823_0,15,9.149031
60,clueweb22-pt0000-49-09628_0,16,9.059479
60,clueweb22-pt0000-72-08674_12,17,9.059479
60,clueweb22-pt0001-75-02238_21,18,9.059479
60,clueweb22-pt0000-16-05201_5,19,9.053926
60,clueweb22-pt0001-12-06407_0,20,8.86982
60,clueweb22-pt0001-82-04913_0,21,8.867788
60,clueweb22-pt0001-42-04220_0,22,8.843903
60,clueweb22-pt0000-25-18261_2,23,8.8046055
60,clueweb22-pt0001-94-18215_7,24,8.754667
60,clueweb22-pt0001-15-03835_1,25,8.690697
60,clueweb22-pt0001-56-04956_1,26,8.68691
60,clueweb22-pt0001-41-13602_4,27,8.638664
60,clueweb22-pt0002-05-03504_0,28,8.628623
60,clueweb22-pt0000-62-14563_8,29,8.590852
60,clueweb22-pt0000-79-07941_2,30,8.580214
60,clueweb22-pt0000-59-13799_6,31,8.5784025
60,clueweb22-pt0000-04-12308_0,32,8.550932
60,clueweb22-pt0001-11-10805_1,33,8.497447
60,clueweb22-pt0000-89-14773_1,34,8.443278
60,clueweb22-pt0000-86-19106_7,35,8.434956
60,clueweb22-pt0001-97-00578_21,36,8.434956
60,clueweb22-pt0000-35-16687_21,37,8.434343
60,clueweb22-pt0000-79-05883_8,38,8.434343
60,clueweb22-pt0001-28-01595_5,39,8.427699
60,clueweb22-pt0000-72-08674_7,40,8.42038
60,clueweb22-pt0001-54-10003_2,41,8.42038
60,clueweb22-pt0000-61-05150_18,42,8.409483
60,clueweb22-pt0002-06-05974_0,43,8.408601
60,clueweb22-pt0002-01-03121_9,44,8.398402
60,clueweb22-pt0001-31-18973_5,45,8.39076
60,clueweb22-pt0000-91-14843_1,46,8.379107
60,clueweb22-pt0001-58-13839_5,47,8.379107
60,clueweb22-pt0000-43-06744_3,48,8.374525
60,clueweb22-pt0001-17-02085_0,49,8.360683
60,clueweb22-pt0001-90-17962_8,50,8.326951
60,clueweb22-pt0000-70-12195_7,51,8.313189
60,clueweb22-pt0001-83-06633_8,52,8.311625
60,clueweb22-pt0002-08-00360_7,53,8.282381
60,clueweb22-pt0000-29-08432_0,54,8.274445
60,clueweb22-pt0000-45-00210_0,55,8.214052
60,clueweb22-pt0001-99-11754_0,56,8.2038555
60,clueweb22-pt0002-00-09316_0,57,8.2038555
60,clueweb22-pt0000-08-16467_2,58,8.182581
60,clueweb22-pt0000-27-15825_2,59,8.180224
60,clueweb22-pt0000-86-05592_14,60,8.165507
60,clueweb22-pt0000-06-00740_213,61,8.092218
60,clueweb22-pt0000-47-11868_0,62,8.085429
60,clueweb22-pt0001-33-08738_4,63,8.085429
60,clueweb22-pt0000-70-16892_2,64,8.073749
60,clueweb22-pt0001-21-18586_17,65,8.073273
60,clueweb22-pt0000-18-14925_0,66,8.017357
60,clueweb22-pt0000-78-15106_1,67,8.017152
60,clueweb22-pt0001-95-06846_1,68,8.017152
60,clueweb22-pt0001-29-01747_0,69,7.9951134
60,clueweb22-pt0000-81-14598_30,70,7.990266
60,clueweb22-pt0000-96-02187_2,71,7.990266
60,clueweb22-pt0001-69-18015_41,72,7.985787
60,clueweb22-pt0002-02-11780_5,73,7.9531956
60,clueweb22-pt0001-75-11757_1,74,7.9364505
60,clueweb22-pt0000-60-02690_7,75,7.931634
60,clueweb22-pt0001-81-03717_0,76,7.902709
60,clueweb22-pt0000-53-11386_40,77,7.8489304
60,clueweb22-pt0001-15-15486_6,78,7.8489304
60,clueweb22-pt0001-49-11347_0,79,7.8364167
60,clueweb22-pt0000-25-03787_2,80,7.7827587
60,clueweb22-pt0000-37-12269_1,81,7.763317
60,clueweb22-pt0001-32-12253_2,82,7.763317
60,clueweb22-pt0001-31-07036_0,83,7.7523885
60,clueweb22-pt0001-64-02563_0,84,7.7523885
60,clueweb22-pt0001-07-08623_0,85,7.7452016
60,clueweb22-pt0000-47-07414_0,86,7.710347
60,clueweb22-pt0000-88-09058_33,87,7.699664
60,clueweb22-pt0000-53-04239_148,88,7.699664
60,clueweb22-pt0000-19-17688_0,89,7.6881876
60,clueweb22-pt0001-06-20013_4,90,7.673297
60,clueweb22-pt0000-94-04689_8,91,7.673297
60,clueweb22-pt0001-02-09905_4,92,7.6609616
60,clueweb22-pt0000-51-16477_2,93,7.6372156
60,clueweb22-pt0001-40-14814_15,94,7.6372156
60,clueweb22-pt0000-65-06079_3,95,7.5917845
60,clueweb22-pt0000-06-15183_1,96,7.577522
60,clueweb22-pt0000-71-06255_3,97,7.577522
60,clueweb22-pt0000-16-03914_3,98,7.577522
60,clueweb22-pt0001-03-16325_24,99,7.577522
60,clueweb22-pt0001-23-09685_0,100,7.577522
62,clueweb22-pt0000-92-05913_4,1,11.354822
62,clueweb22-pt0001-33-08367_13,2,10.64942
62,clueweb22-pt0001-95-00579_3,3,9.839577
62,clueweb22-pt0000-16-00246_5,4,9.739323
62,clueweb22-pt0000-04-07695_15,5,9.398711
62,clueweb22-pt0000-85-06810_10,6,9.020224
62,clueweb22-pt0001-07-08022_0,7,8.589762
62,clueweb22-pt0001-41-01021_18,8,8.503256
62,clueweb22-pt0000-35-06240_6,9,8.456509
62,clueweb22-pt0000-42-06472_2,10,8.396489
62,clueweb22-pt0002-06-15775_8,11,8.276882
62,clueweb22-pt0000-86-16258_3,12,8.272986
62,clueweb22-pt0000-66-05709_20,13,8.2348175
62,clueweb22-pt0001-31-03477_4,14,8.200253
62,clueweb22-pt0001-22-13894_1,15,8.167821
62,clueweb22-pt0000-03-18848_0,16,8.143018
62,clueweb22-pt0000-57-16325_16,17,8.131708
62,clueweb22-pt0002-07-03046_2,18,8.107262
62,clueweb22-pt0000-50-10275_16,19,8.080376
62,clueweb22-pt0000-33-08873_3,20,8.033193
62,clueweb22-pt0000-41-11343_3,21,7.9910183
62,clueweb22-pt0001-78-02433_1,22,7.958221
62,clueweb22-pt0001-08-01185_20,23,7.860058
62,clueweb22-pt0000-63-16107_5,24,7.7906303
62,clueweb22-pt0000-53-13077_2,25,7.7084846
62,clueweb22-pt0000-74-10229_2,26,7.678399
62,clueweb22-pt0000-88-15831_0,27,7.6607633
62,clueweb22-pt0000-74-04334_23,28,7.6516457
62,clueweb22-pt0001-51-11668_16,29,7.62518
62,clueweb22-pt0000-89-05495_5,30,7.61901
62,clueweb22-pt0001-69-05606_5,31,7.534569
62,clueweb22-pt0001-30-17753_2,32,7.463047
62,clueweb22-pt0000-79-12538_110,33,7.461688
62,clueweb22-pt0000-02-15547_3,34,7.4413214
62,clueweb22-pt0001-13-14098_3,35,7.4385715
62,clueweb22-pt0000-51-00753_15,36,7.4256535
62,clueweb22-pt0000-62-18091_469,37,7.4032164
62,clueweb22-pt0001-05-17889_4,38,7.396331
62,clueweb22-pt0001-86-00032_8,39,7.3287396
62,clueweb22-pt0001-20-07653_0,40,7.3151836
62,clueweb22-pt0001-86-07740_4,41,7.309065
62,clueweb22-pt0000-21-18816_8,42,7.304426
62,clueweb22-pt0000-39-03132_5,43,7.261115
62,clueweb22-pt0000-31-10810_1,44,7.231484
62,clueweb22-pt0000-88-00973_11,45,7.220177
62,clueweb22-pt0000-71-05856_2,46,7.2158456
62,clueweb22-pt0000-30-09126_9,47,7.1685123
62,clueweb22-pt0000-69-04057_11,48,7.1474824
62,clueweb22-pt0001-19-21336_11,49,7.1442466
62,clueweb22-pt0001-01-13010_48,50,7.1010303
62,clueweb22-pt0001-94-04657_4,51,7.1010303
62,clueweb22-pt0000-11-19532_2,52,7.0852413
62,clueweb22-pt0000-83-05956_5,53,7.068086
62,clueweb22-pt0001-99-08599_50,54,7.0366845
62,clueweb22-pt0001-05-09576_2,55,7.0260725
62,clueweb22-pt0000-85-13614_10,56,6.995901
62,clueweb22-pt0001-82-15693_4,57,6.9754004
62,clueweb22-pt0000-24-15400_10,58,6.9754004
62,clueweb22-pt0001-45-06000_8,59,6.9178114
62,clueweb22-pt0001-68-05801_10,60,6.909538
62,clueweb22-pt0001-32-05325_6,61,6.8892164
62,clueweb22-pt0002-05-10021_4,62,6.886329
62,clueweb22-pt0000-21-18843_12,63,6.87827
62,clueweb22-pt0001-46-14711_5,64,6.864547
62,clueweb22-pt0001-16-08762_7,65,6.8643403
62,clueweb22-pt0000-35-06240_8,66,6.862694
62,clueweb22-pt0001-15-11380_1,67,6.83078
62,clueweb22-pt0000-20-19962_1,68,6.785755
62,clueweb22-pt0000-73-11134_0,69,6.767823
62,clueweb22-pt0001-29-15475_6,70,6.741396
62,clueweb22-pt0000-86-09396_0,71,6.7352858
62,clueweb22-pt0000-67-07563_2,72,6.721261
62,clueweb22-pt0000-62-10686_6,73,6.7179413
62,clueweb22-pt0000-27-10820_2,74,6.7079287
62,clueweb22-pt0001-99-13705_3,75,6.692721
62,clueweb22-pt0000-65-01372_19,76,6.689781
62,clueweb22-pt0001-73-17203_2,77,6.684331
62,clueweb22-pt0001-77-12241_0,78,6.6606007
62,clueweb22-pt0000-87-18672_3,79,6.6310005
62,clueweb22-pt0001-16-09748_10,80,6.610551
62,clueweb22-pt0000-19-14872_0,81,6.5964108
62,clueweb22-pt0001-42-01295_332,82,6.5673757
62,clueweb22-pt0001-73-04186_1,83,6.5613155
62,clueweb22-pt0000-42-17213_8,84,6.55021
62,clueweb22-pt0001-38-06549_2,85,6.54235
62,clueweb22-pt0001-57-18163_65,86,6.54235
62,clueweb22-pt0001-39-20403_120,87,6.536773
62,clueweb22-pt0001-20-07653_1,88,6.528649
62,clueweb22-pt0000-68-18652_3,89,6.5081015
